send_dt,send_time,send_number,campaign,email_name,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience,send_group,Open_Rate_nw,Click_Rate_nw,Donation_Rate_nw,revenue_1k_new,month,polarity_score,subjectivity_score,processed_text
2022-06-14,3:06:52 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,126,108,18.0,0.0,0,13,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.10317460317460317,0.0,0.0,0.0,6,0.0,1.0,match 10 possible
2022-06-14,3:06:39 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,222,177,45.0,11.0,6,57,2,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.25675675675675674,0.02702702702702703,0.0,0.0,6,0.0,1.0,match 10 possible
2022-05-09,4:03:55 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-05-09,5:07:38 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-05-06,1:22:33 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,1.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-03-13,8:34:35 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,206,196,10.0,0.0,0,17,1,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0825242718446602,0.0,0.0,0.0,3,0.0,1.0,match 10 possible
2022-05-09,6:12:40 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-05-24,3:06:38 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1818,1784,34.0,12.0,8,392,15,5.0,5.0,0.0,0.0,Other,2021-10-Rolling-,0.2156215621562156,0.0044004400440044,0.0,0.0,5,0.0,1.0,match 10 possible
2021-11-04,3:03:52 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,3436,3367,69.0,38.0,15,302,12,5.0,5.0,0.0,0.0,Other,2021-10-Rolling-,0.08789289871944121,0.004365541327124563,0.0,0.0,11,0.0,1.0,match 10 possible
2022-05-06,12:16:43 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,1.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-05-11,11:45:33 AM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,2,2,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2021-11-04,3:03:54 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,3175,3142,33.0,51.0,36,886,16,2.0,2.0,0.0,0.0,Other,2021-10-Rolling-,0.2790551181102362,0.011338582677165355,0.0,0.0,11,0.0,1.0,match 10 possible
2022-05-11,11:55:34 AM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,2,2,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-05-11,12:34:34 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-03-10,8:34:34 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,218,208,10.0,0.0,0,15,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.06880733944954129,0.0,0.0,0.0,3,0.0,1.0,match 10 possible
2022-05-11,12:48:32 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-05-09,5:09:33 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-05-11,12:23:45 PM,1.0,Unknown,2021-10-Rolling-Sustainer-New-signup-Email-3,Unknown,MATCH: What does $10 make possible?,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,2021-10-Rolling-,0.0,0.0,0.0,0.0,5,0.0,1.0,match 10 possible
2022-08-02,2:00:50 PM,1.0,Unknown,2022_ New Major Donor Welcome,Unknown,Welcome: Getting to Know Each Other,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,2022_ New Major ,1.0,0.0,0.0,0.0,8,0.3375,0.6375,welcome know
2020-12-19,3:01:03 PM,1.0,Unknown,December 2020 Enews - FL and Non Donors,Unknown,Witnessing 2020: The year in photos,395320,394807,513.0,1476.0,1087,40633,378,61.0,65.0,0.0,0.0,Other,December 2020 En,0.10278508550035415,0.0027496711524840635,0.0,0.0,12,0.0,0.0,witness 2020 year photo
2020-12-19,3:00:53 PM,1.0,Unknown,December 2020 Enews - FP and Partners,Unknown,Witnessing 2020: The year in photos,67039,66979,60.0,642.0,487,10949,38,7.0,7.0,0.0,0.0,Partners,December 2020 En,0.16332284192783306,0.0072644281686779335,0.0,0.0,12,0.0,0.0,witness 2020 year photo
2020-12-19,3:01:11 PM,1.0,Unknown,December 2020 Enews - HIGHTOUCH,Unknown,Witnessing 2020: The year in photos,106840,106655,185.0,291.0,190,3123,49,8.0,8.0,0.0,0.0,Other,December 2020 En,0.029230625233994757,0.00177836016473231,0.0,0.0,12,0.0,0.0,witness 2020 year photo
2021-12-24,3:03:02 PM,1.0,Unknown,2021-12-Holiday-cultivation-E1-13-37-month-donors,Unknown,Grateful for you this holiday season,169350,168815,535.0,1068.0,941,71979,561,101.0,103.0,88.0,15185.0,Lapsed Donors,2021-12-Holiday-,0.4250310008857396,0.005556539710658399,0.000519633894301742,89.66637142013582,12,0.0,0.0,grateful holiday season
2021-06-23,3:00:45 PM,1.0,Unknown,2021 June Insider Legacy,Unknown,Insider Update: 50 Years of Humanity,49,49,0.0,0.0,0,22,0,0.0,0.0,0.0,0.0,Other,2021 June Inside,0.4489795918367347,0.0,0.0,0.0,6,0.0,0.0,insider update 50 year humanity
2021-03-19,8:48:36 PM,1.0,Unknown,2021.03.18 March Insider,Unknown,Insider Update: 50 Years of Humanity,712,709,3.0,1.0,1,369,3,1.0,1.0,0.0,0.0,Other,2021.03.18 March,0.5182584269662921,0.0014044943820224719,0.0,0.0,3,0.0,0.0,insider update 50 year humanity
2021-06-23,3:00:46 PM,1.0,Unknown,2021 June Insider MG to ML,Unknown,Insider Update: 50 Years of Humanity,329,327,2.0,1.0,1,122,1,0.0,0.0,0.0,0.0,Other,2021 June Inside,0.3708206686930091,0.00303951367781155,0.0,0.0,6,0.0,0.0,insider update 50 year humanity
2021-06-23,3:00:45 PM,1.0,Unknown,2021 June Insider Major Gifts,Unknown,Insider Update: 50 Years of Humanity,214,214,0.0,0.0,0,101,1,1.0,1.0,0.0,0.0,Other,2021 June Inside,0.4719626168224299,0.0,0.0,0.0,6,0.0,0.0,insider update 50 year humanity
2022-07-13,10:15:45 PM,1.0,Unknown,2022-07-HIGH TOUCH-July Virtual Mapathon Invitation,Unknown,Join our Virtual Mapathon on July 21,666,659,7.0,29.0,7,134,0,0.0,0.0,0.0,0.0,Other,2022-07-HIGH TOU,0.2012012012012012,0.010510510510510511,0.0,0.0,7,0.0,0.0,join virtual mapathon july 21
2022-07-13,10:15:54 PM,1.0,Unknown,2022-07 July Virtual Mapathon Invitation,Unknown,Join our Virtual Mapathon on July 21,85383,82222,3161.0,473.0,250,25751,50,13.0,13.0,0.0,0.0,Other,2022-07 July Vir,0.3015939941206095,0.0029279833222069966,0.0,0.0,7,0.0,0.0,join virtual mapathon july 21
2021-07-08,10:01:05 PM,1.0,Unknown,2021-07 - HIGH TOUCH - July Virtual Mapathon Invitation - 20210715,Unknown,Join our virtual Mapathon on July 15,52147,52096,51.0,636.0,356,8026,147,21.0,23.0,0.0,0.0,Other,2021-07 - HIGH T,0.15391105912133007,0.006826854852628147,0.0,0.0,7,0.0,0.0,join virtual mapathon july 15
2021-07-08,10:00:44 PM,1.0,Unknown,2021-07 July Virtual Mapathon Invitation - Registered,Unknown,Join our virtual Mapathon on July 15,99,98,1.0,17.0,17,41,0,0.0,0.0,0.0,0.0,Other,2021-07 July Vir,0.41414141414141414,0.1717171717171717,0.0,0.0,7,0.0,0.0,join virtual mapathon july 15
2021-07-08,10:01:05 PM,1.0,Unknown,2021-07 July Virtual Mapathon Invitation - 20210715,Unknown,Join our virtual Mapathon on July 15,562276,560845,1431.0,1851.0,1051,67534,642,96.0,101.0,0.0,0.0,Other,2021-07 July Vir,0.12010827422831492,0.0018691887969609232,0.0,0.0,7,0.0,0.0,join virtual mapathon july 15
2022-05-27,2:36:35 PM,1.0,Unknown,testest-v3,Unknown,Now you can do even more for doctors,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,testest-v3,0.0,0.0,0.0,0.0,5,0.5,0.5,doctor
2022-04-25,1:18:36 PM,1.0,Unknown,testest-v3,Unknown,Now you can do even more for doctors,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,testest-v3,0.0,0.0,0.0,0.0,4,0.5,0.5,doctor
2022-05-30,8:59:38 AM,1.0,Unknown,testest-v3,Unknown,Now you can do even more for doctors,2,2,0.0,15.0,1,2,0,0.0,0.0,0.0,0.0,Other,testest-v3,1.0,0.5,0.0,0.0,5,0.5,0.5,doctor
2022-05-27,2:49:39 PM,1.0,Unknown,testest-v3,Unknown,Now you can do even more for doctors,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,testest-v3,1.0,0.0,0.0,0.0,5,0.5,0.5,doctor
2022-04-25,1:17:39 PM,1.0,Unknown,testest-v3,Unknown,Now you can do even more for doctors,1,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,Other,testest-v3,0.0,0.0,0.0,0.0,4,0.5,0.5,doctor
2022-04-21,4:23:35 PM,1.0,Unknown,testest-v3,Unknown,Now you can do even more for doctors,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,testest-v3,1.0,0.0,0.0,0.0,4,0.5,0.5,doctor
2022-06-07,6:19:36 PM,1.0,Unknown,testest-v3,Unknown,Now you can do even more for doctors,1,1,0.0,1.0,1,1,1,0.0,0.0,0.0,0.0,Other,testest-v3,1.0,1.0,0.0,0.0,6,0.5,0.5,doctor
2022-03-15,2:00:47 PM,1.0,Unknown,2022 Mar Flash Briefing Invitation- Ukraine,Unknown,Flash Briefing: [NONPROFIT]?s Work in Ukraine,8635,8101,534.0,269.0,204,3693,66,5.0,5.0,0.0,0.0,Other,2022 Mar Flash B,0.4276780544296468,0.02362478286045165,0.0,0.0,3,-0.75,1.0,flash briefing nonprofit]?s work ukraine
2022-03-10,6:29:35 PM,1.0,Unknown,2022 Insider Renewed AM Givers,Unknown,Insider Update on Malnutrition Crises,3,3,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,Other,2022 Insider Ren,1.0,0.0,0.0,0.0,3,0.0,0.0,insider update malnutrition crises
2022-03-10,6:33:36 PM,1.0,Unknown,2022 Feb Insider New,Unknown,Insider Update on Malnutrition Crises,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,2022 Feb Insider,1.0,0.0,0.0,0.0,3,0.0,0.0,insider update malnutrition crises
2022-03-10,6:24:39 PM,1.0,Unknown,2022 Insider Increased AM Givers,Unknown,Insider Update on Malnutrition Crises,76,76,0.0,0.0,0,50,0,0.0,0.0,0.0,0.0,Other,2022 Insider Inc,0.6578947368421053,0.0,0.0,0.0,3,0.0,0.0,insider update malnutrition crises
2022-03-10,5:24:36 PM,1.0,Unknown,2022 Insider Legacy,Unknown,Insider Update on Malnutrition Crises,64,63,1.0,0.0,0,26,0,0.0,0.0,0.0,0.0,Other,2022 Insider Leg,0.40625,0.0,0.0,0.0,3,0.0,0.0,insider update malnutrition crises
2022-03-10,5:20:42 PM,1.0,Unknown,2022 Insider General,Unknown,Insider Update on Malnutrition Crises,106,106,0.0,0.0,0,62,0,0.0,0.0,0.0,0.0,Other,2022 Insider Gen,0.5849056603773585,0.0,0.0,0.0,3,0.0,0.0,insider update malnutrition crises
2020-12-31,4:00:44 PM,1.0,Unknown,jtk699 - Last Chance - partners,Unknown,Phone lines will be open late tonight,13433,13411,22.0,123.0,90,2454,9,3.0,3.0,0.0,0.0,Partners,jtk699 - Last Ch,0.18268443385691951,0.006699918112111963,0.0,0.0,12,-0.15,0.55,phone line open late tonight
2020-12-31,4:00:40 PM,1.0,Unknown,jtk699 - Last Chance - PNB,Unknown,Phone lines will be open late tonight,201,200,1.0,4.0,4,36,0,0.0,0.0,0.0,0.0,PNB,jtk699 - Last Ch,0.1791044776119403,0.01990049751243781,0.0,0.0,12,-0.15,0.55,phone line open late tonight
2022-06-13,12:27:34 PM,1.0,Unknown,jtk365 - New Donor Journey 3 of 4 - 2021 - rolling,Unknown,Save lives with just a few keystrokes,1,1,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,Other,jtk365 - New Don,1.0,0.0,0.0,0.0,6,-0.2,0.1,save live keystroke
2021-09-15,5:03:38 PM,1.0,Unknown,jtk365 - New Donor Journey 3 of 4 - 2021,Unknown,Save lives with just a few keystrokes,1486,1462,24.0,20.0,16,354,12,2.0,2.0,0.0,0.0,Other,jtk365 - New Don,0.23822341857335128,0.010767160161507403,0.0,0.0,9,-0.2,0.1,save live keystroke
2022-06-14,3:07:44 PM,1.0,Unknown,jtk365 - New Donor Journey 3 of 4 - 2021 - rolling,Unknown,Save lives with just a few keystrokes,1065,1043,22.0,22.0,15,381,13,1.0,1.0,0.0,0.0,Other,jtk365 - New Don,0.35774647887323946,0.014084507042253521,0.0,0.0,6,-0.2,0.1,save live keystroke
2022-02-03,6:04:43 PM,1.0,Unknown,jtk365 - New Donor Journey 3 of 4 - 2021 - rolling,Unknown,Save lives with just a few keystrokes,9666,9583,83.0,129.0,108,3888,83,5.0,5.0,0.0,0.0,Other,jtk365 - New Don,0.4022346368715084,0.0111731843575419,0.0,0.0,2,-0.2,0.1,save live keystroke
2022-01-04,6:03:53 PM,1.0,Unknown,jtk365 - New Donor Journey 3 of 4 - 2021 - rolling,Unknown,Save lives with just a few keystrokes,1641,1618,23.0,17.0,16,600,18,1.0,1.0,0.0,0.0,Other,jtk365 - New Don,0.3656307129798903,0.009750152346130409,0.0,0.0,1,-0.2,0.1,save live keystroke
2021-11-04,5:06:43 PM,1.0,Unknown,jtk365 - New Donor Journey 3 of 4 - 2021 - rolling,Unknown,Save lives with just a few keystrokes,8056,7979,77.0,244.0,215,3026,233,9.0,9.0,0.0,0.0,Other,jtk365 - New Don,0.3756206554121152,0.026688182720953326,0.0,0.0,11,-0.2,0.1,save live keystroke
2022-05-21,3:06:40 PM,1.0,Unknown,jtk365 - New Donor Journey 3 of 4 - 2021 - rolling,Unknown,Save lives with just a few keystrokes,922,901,21.0,13.0,8,347,6,1.0,1.0,0.0,0.0,Other,jtk365 - New Don,0.37635574837310193,0.008676789587852495,0.0,0.0,5,-0.2,0.1,save live keystroke
2020-10-01,5:07:04 PM,1.0,Unknown,jtk365 - New Donor Journey 3 of 4,Unknown,Save lives with just a few keystrokes,38722,38289,433.0,968.0,724,7478,750,29.0,29.0,0.0,0.0,Other,jtk365 - New Don,0.19312019007282683,0.018697381333608803,0.0,0.0,10,-0.2,0.1,save live keystroke
2021-09-14,7:28:34 PM,1.0,Unknown,2021 September Donor Roundtable Cultivation TY,Unknown,Thank You for Joining our Roundtable!,31,31,0.0,6.0,5,24,0,0.0,0.0,0.0,0.0,Other,2021 September D,0.7741935483870968,0.16129032258064516,0.0,0.0,9,0.0,0.0,thank join roundtable
2022-05-26,9:35:37 PM,1.0,Unknown,2022 May Cultivation_Xichee,Unknown,An Update from [NONPROFIT],22,22,0.0,4.0,2,16,0,0.0,0.0,0.0,0.0,Other,2022 May Cultiva,0.7272727272727273,0.09090909090909091,0.0,0.0,5,0.0,0.0,update nonprofit
2022-05-26,9:34:35 PM,1.0,Unknown,2022 May Cultivation_Aileen,Unknown,An Update from [NONPROFIT],37,37,0.0,5.0,5,27,0,0.0,0.0,0.0,0.0,Other,2022 May Cultiva,0.7297297297297297,0.13513513513513514,0.0,0.0,5,0.0,0.0,update nonprofit
2022-05-26,9:23:34 PM,1.0,Unknown,2022 May Cultivation_Unstewarded,Unknown,An Update from [NONPROFIT],201,201,0.0,16.0,14,123,0,0.0,0.0,0.0,0.0,Other,2022 May Cultiva,0.6119402985074627,0.06965174129353234,0.0,0.0,5,0.0,0.0,update nonprofit
2020-12-21,4:50:42 PM,1.0,Unknown,2020 End of Year Reminder,Unknown,Greetings from [NONPROFIT],1031,1021,10.0,40.0,35,384,4,0.0,0.0,0.0,0.0,Other,2020 End of Year,0.37245392822502427,0.03394762366634336,0.0,0.0,12,0.0,0.0,greeting nonprofit
2022-02-03,4:30:39 PM,1.0,Unknown,2022-02-03-Freewill-E1-QCD-Partner - Seed List Send,Unknown,How to maximize the impact of your RMD,11,11,0.0,6.0,4,7,0,0.0,0.0,0.0,0.0,Partners,2022-02-03-Freew,0.6363636363636364,0.36363636363636365,0.0,0.0,2,0.0,0.0,maximize impact rmd
2022-07-19,8:31:37 PM,1.0,Unknown,ML Insights Survey Monthly 2022 July - Initial,Unknown,Insight Panel: Your feedback in action,383,383,0.0,47.0,39,208,0,0.0,0.0,0.0,0.0,Other,ML Insights Surv,0.5430809399477807,0.10182767624020887,0.0,0.0,7,0.1,0.1,insight panel feedback action
2022-04-04,6:54:34 PM,1.0,Unknown,2022 Apr Flash Briefing Invitation- Avril in Ukraine,Unknown,Invitation: Live Briefing from Ukraine,1247,1241,6.0,95.0,51,700,3,1.0,1.0,0.0,0.0,Other,2022 Apr Flash B,0.5613472333600642,0.0408981555733761,0.0,0.0,4,0.13636363636363635,0.5,invitation live briefing ukraine
2022-07-13,5:30:40 PM,1.0,Unknown,2022-07-Permission to Publish-AM-RESEND,Unknown,[NONPROFIT] Annual Report listing confirmation,95,94,1.0,0.0,0,39,0,0.0,0.0,0.0,0.0,Other,2022-07-Permissi,0.4105263157894737,0.0,0.0,0.0,7,0.0,0.0,nonprofit annual report list confirmation
2022-07-01,3:00:48 PM,1.0,Unknown,2022-07-Permission to Publish-Estates,Unknown,[NONPROFIT] Annual Report listing confirmation,12,12,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,Other,2022-07-Permissi,0.3333333333333333,0.0,0.0,0.0,7,0.0,0.0,nonprofit annual report list confirmation
2021-03-15,2:00:47 PM,1.0,Unknown,2021-03-Permission to Publish-Corps,Unknown,[NONPROFIT] Annual Report listing confirmation,248,242,6.0,3.0,1,69,0,0.0,0.0,0.0,0.0,Other,2021-03-Permissi,0.2782258064516129,0.004032258064516129,0.0,0.0,3,0.0,0.0,nonprofit annual report list confirmation
2022-07-01,3:00:59 PM,1.0,Unknown,2022-07-Permission to Publish-Major Gifts,Unknown,[NONPROFIT] Annual Report listing confirmation,921,914,7.0,9.0,4,509,1,1.0,1.0,0.0,0.0,Other,2022-07-Permissi,0.5526601520086862,0.004343105320304018,0.0,0.0,7,0.0,0.0,nonprofit annual report list confirmation
2022-07-01,3:00:47 PM,1.0,Unknown,2022-07-Permission to Publish-Corps,Unknown,[NONPROFIT] Annual Report listing confirmation,202,194,8.0,18.0,5,60,5,0.0,0.0,0.0,0.0,Other,2022-07-Permissi,0.297029702970297,0.024752475247524754,0.0,0.0,7,0.0,0.0,nonprofit annual report list confirmation
2022-06-10,12:00:54 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-13-37-Month-Donors-B,Unknown,Our World Refugee Day MATCH starts now,35379,35334,45.0,88.0,50,13120,9,3.0,5.0,18.0,1657.0,Lapsed Donors,2022-06-WRD-Fund,0.3708414596229402,0.0014132677577093757,0.0005087763927753752,46.83569349048871,6,0.0,0.0,world refugee day match start
2022-06-10,12:00:46 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-Partner,Unknown,Our World Refugee Day MATCH starts now,10034,10002,32.0,70.0,50,3679,3,1.0,1.0,36.0,41925.0,Partners,2022-06-WRD-Fund,0.36665337851305563,0.004983057604145904,0.0035878014749850507,4178.29380107634,6,0.0,0.0,world refugee day match start
2022-06-10,12:00:51 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-Field-Partner,Unknown,Our World Refugee Day MATCH starts now,62099,61980,119.0,311.0,249,22905,20,6.0,6.0,115.0,11281.0,Field Partners,2022-06-WRD-Fund,0.3688465192676211,0.0040097264046119905,0.0018518816728127668,181.66154044348542,6,0.0,0.0,world refugee day match start
2022-06-10,8:45:43 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-13-37-Month-Donors-B,Unknown,Our World Refugee Day MATCH starts now,27510,27450,60.0,32.0,26,8813,12,5.0,5.0,18.0,1657.0,Lapsed Donors,2022-06-WRD-Fund,0.3203562340966921,0.000945110868774991,0.0006543075245365322,60.232642675390764,6,0.0,0.0,world refugee day match start
2022-06-10,8:49:52 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-0-12-Month-Donors,Unknown,Our World Refugee Day MATCH starts now,31875,31739,136.0,207.0,133,8037,11,5.0,5.0,194.0,15339.0,First Levels,2022-06-WRD-Fund,0.25214117647058826,0.004172549019607843,0.006086274509803921,481.22352941176473,6,0.0,0.0,world refugee day match start
2022-06-10,8:45:53 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-Non-Donors,Unknown,Our World Refugee Day MATCH starts now,226977,226440,537.0,285.0,223,60948,105,29.0,29.0,17.0,1190.09,Non Donors,2022-06-WRD-Fund,0.26852059900342323,0.000982478400895245,7.489745657048952e-05,5.243218475880815,6,0.0,0.0,world refugee day match start
2022-06-10,12:00:57 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-Non-Donors,Unknown,Our World Refugee Day MATCH starts now,3765,3763,2.0,6.0,6,1689,2,1.0,1.0,17.0,1190.09,Non Donors,2022-06-WRD-Fund,0.44860557768924303,0.0015936254980079682,0.0045152722443559095,316.0929614873838,6,0.0,0.0,world refugee day match start
2022-06-10,12:00:54 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-13-37-Month-Donors-A,Unknown,Our World Refugee Day MATCH starts now,35239,35178,61.0,57.0,37,13205,16,9.0,10.0,17.0,12110.0,Lapsed Donors,2022-06-WRD-Fund,0.37472686512103065,0.0010499730412327252,0.0004824200459717926,343.65333863049466,6,0.0,0.0,world refugee day match start
2022-06-10,12:00:53 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-0-12-Month-Donors,Unknown,Our World Refugee Day MATCH starts now,79183,78904,279.0,341.0,283,25346,20,9.0,9.0,194.0,15339.0,First Levels,2022-06-WRD-Fund,0.3200939595620272,0.0035739994695831176,0.0024500208378060947,193.71582284076126,6,0.0,0.0,world refugee day match start
2022-06-10,8:45:42 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-13-37-Month-Donors-A,Unknown,Our World Refugee Day MATCH starts now,27608,27564,44.0,35.0,24,8956,5,2.0,2.0,17.0,12110.0,Lapsed Donors,2022-06-WRD-Fund,0.32439872500724426,0.0008693132425383947,0.0006157635467980296,438.64097363083164,6,0.0,0.0,world refugee day match start
2022-06-10,8:44:42 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-Partner,Unknown,Our World Refugee Day MATCH starts now,6828,6813,15.0,29.0,24,2726,0,0.0,0.0,36.0,41925.0,Partners,2022-06-WRD-Fund,0.3992384299941418,0.0035149384885764497,0.005272407732864675,6140.158172231986,6,0.0,0.0,world refugee day match start
2022-06-10,4:51:00 PM,1.0,Unknown,2022-06-WRD-Fundraising-E1-Non-Donors,Unknown,Our World Refugee Day MATCH starts now,397,397,0.0,0.0,0,185,1,1.0,1.0,17.0,1190.09,Non Donors,2022-06-WRD-Fund,0.4659949622166247,0.0,0.042821158690176324,2997.7078085642315,6,0.0,0.0,world refugee day match start
2020-12-31,7:00:46 PM,1.0,Unknown,2020-12-Final-Stretch-E12-Standard-Partner,Unknown,Racing against the clock to save lives,11774,11752,22.0,154.0,123,1691,12,4.0,4.0,77.0,65475.0,Partners,2020-12-Final-St,0.1436215389842025,0.010446747069814846,0.006539833531510107,5560.981824358757,12,0.0,0.0,race clock save life
2021-10-30,2:00:54 PM,1.0,Unknown,October 2021 Enews - FP + Partner,Unknown,Responding to Haiti's cascading crisis,73593,73457,136.0,716.0,586,17139,60,15.0,15.0,0.0,0.0,Partners,October 2021 Ene,0.23288899759487994,0.007962713845066785,0.0,0.0,10,0.0,0.0,respond haiti cascade crisis
2021-10-30,2:01:01 PM,1.0,Unknown,October 2021 Enews - FL + Non Donors,Unknown,Responding to Haiti's cascading crisis,469664,468840,824.0,2058.0,1625,89153,599,97.0,97.0,0.0,0.0,Other,October 2021 Ene,0.18982293724875657,0.0034599202834366695,0.0,0.0,10,0.0,0.0,respond haiti cascade crisis
2021-10-30,2:01:11 PM,1.0,Unknown,October 2021 Enews - High Touch,Unknown,Responding to Haiti's cascading crisis,159082,157871,1211.0,167.0,110,3837,50,10.0,10.0,0.0,0.0,Other,October 2021 Ene,0.024119636413924894,0.0006914672935970129,0.0,0.0,10,0.0,0.0,respond haiti cascade crisis
2021-09-14,7:54:35 PM,1.0,Unknown,2021 September Donor Roundtable Cultivation Sorry We Missed You,Unknown,Sorry We Missed You at the Roundtable!,599,597,2.0,47.0,32,317,2,0.0,0.0,0.0,0.0,Other,2021 September D,0.5292153589315526,0.05342237061769616,0.0,0.0,9,-0.625,1.0,sorry miss roundtable
2021-11-12,10:00:54 PM,1.0,Unknown,2021-11 - HIGH TOUCH - Global GIS Week Virtual Mapathon Invitation - 20211111,Unknown,Join our Global Mapathon on November 18,354,349,5.0,48.0,25,145,0,0.0,0.0,0.0,0.0,Other,2021-11 - HIGH T,0.4096045197740113,0.07062146892655367,0.0,0.0,11,0.0,0.0,join global mapathon november 18
